Source.Name,freq,real,imag
data4.csv,1635993.876,2900.948406,-13987.22014
data4.csv,1794940.802,2673.289047,-12859.3538
data4.csv,1969330.406,2486.006017,-11833.24123
data4.csv,2160663.038,2305.923524,-10904.19318
data4.csv,2370584.82,2145.235452,-10048.33898
data4.csv,2600901.801,1990.56766,-9259.10685
data4.csv,2853595.502,1854.363339,-8533.150172
data4.csv,3130839.959,1736.364681,-7869.936521
data4.csv,3435020.431,1631.050184,-7250.817584
data4.csv,3768753.917,1503.209793,-6683.788912
data4.csv,4134911.677,1402.73259,-6167.981073
data4.csv,4536643.927,1318.631637,-5693.163124
data4.csv,4977406.952,1236.003711,-5258.776149
data4.csv,5460992.831,1103.20798,-4878.957243
data4.csv,5991562.07,1028.624193,-4502.986469
data4.csv,6573679.393,959.8469249,-4158.98878
data4.csv,7212353.016,895.32433,-3842.457724
data4.csv,7913077.732,833.2703618,-3550.758037
data4.csv,8681882.189,778.8861458,-3280.152423
data4.csv,9525380.756,725.7427262,-3033.717755
data4.csv,10450830.43,676.780624,-2807.641125
data4.csv,11466193.26,630.068989,-2598.487904
data4.csv,12580204.87,586.6487544,-2404.913811
data4.csv,13802449.61,544.8535996,-2227.330807
data4.csv,15143442.98,505.9412506,-2064.626667
data4.csv,16614722.15,468.4122446,-1913.874507
data4.csv,18228945.2,431.5965444,-1774.523773
data4.csv,20000000,397.4373892,-1647.402201
data25.csv,20,31453193.26,-47335588.52
data25.csv,21.943,32249153.33,-41948328.18
data25.csv,24.075,30493324.96,-41605803.5
data25.csv,26.414,28586812.41,-38656576.13
data25.csv,28.98,27916466.53,-37199041.79
data25.csv,31.796,24244147.08,-35005417.11
data25.csv,34.885,23330353.48,-31926258.71
data25.csv,38.274,23214200.65,-30978597.21
data25.csv,41.993,21784775.48,-28842143.32
data25.csv,46.073,20198869.62,-26971083.84
data25.csv,50.549,19531336.04,-26024439.87
data25.csv,55.46,18561161.01,-24427054.12
data25.csv,60.849,18203956.93,-23280497.57
data25.csv,66.761,17679868.2,-21908519.37
data25.csv,73.247,17213188.29,-21212265.77
data25.csv,80.363,16625247.59,-19803027.92
data25.csv,88.171,15978457.76,-18872097.58
data25.csv,96.737,15205540.06,-17556708.27
data25.csv,106.136,14778536.54,-16806065.22
data25.csv,116.448,13454769.37,-16030126.67
data25.csv,127.761,12925914.62,-15462962.37
data25.csv,140.174,12340559.99,-14599285.61
data25.csv,153.793,11787983.26,-13868273.53
data25.csv,168.735,11127091.41,-13244552.91
data25.csv,185.128,10505241.51,-12560719.78
data25.csv,203.115,9936959.875,-12013577.66
data25.csv,222.849,9386510.222,-11361294.34
data25.csv,244.5,9064954.527,-10845391.69
data25.csv,268.254,8613348.777,-10184200.94
data25.csv,294.317,8210065.008,-9853359.861
data25.csv,322.912,7852898.137,-9501665.792
data25.csv,354.284,7469619.113,-9201815.453
data25.csv,388.705,7044606.493,-8603286.267
data25.csv,426.471,6635522.676,-8310834.057
data25.csv,467.905,6342046.448,-7851801.295
data25.csv,513.365,5974127.51,-7646018.443
data25.csv,563.241,5483901.306,-7190801.048
data25.csv,617.964,5156435.294,-6880467.326
data25.csv,678.003,4721752.456,-6654506.716
data25.csv,743.875,4431985.388,-6391897.508
data25.csv,816.147,4116801.655,-6072181.665
data25.csv,895.44,3842979,-5815225.14
data25.csv,982.438,3555590.891,-5520367.023
data25.csv,1077.888,3352661.307,-5307042.739
data25.csv,1182.611,3143247.675,-5069385.457
data25.csv,1297.509,2833526.039,-4807141.95
data25.csv,1423.571,2582832.752,-4557878.351
data25.csv,1561.879,2361903.136,-4314790.331
data25.csv,1713.625,2181844.616,-4068562.775
data25.csv,1880.115,2000231.219,-3842590.611
data25.csv,2062.78,1815396.061,-3626398.936
data25.csv,2263.191,1650805.419,-3425321.574
data25.csv,2483.074,1492861.308,-3222420.494
data25.csv,2724.32,1357720.468,-3029646.418
data25.csv,2989.005,1232704.975,-2831364.791
data25.csv,3279.405,1113555.981,-2642855.287
data25.csv,3598.02,1009667.799,-2468280.53
data25.csv,3947.59,917693.4143,-2299845.239
data25.csv,4331.122,831248.4478,-2146149.441
data25.csv,4751.918,746981.9798,-2004365.337
data25.csv,5213.596,676266.6947,-1871988.855
data25.csv,5720.129,615797.1926,-1736598.093
data25.csv,6275.875,558757.731,-1613002.977
data25.csv,6885.615,505555.9661,-1498267.128
data25.csv,7554.595,459121.025,-1391587.215
data25.csv,8288.571,416737.0676,-1291965.221
data25.csv,9093.857,379989.327,-1196992.744
data25.csv,9977.381,346974.1214,-1109875.32
data25.csv,10946.746,317571.8571,-1029888.238
data25.csv,12010.29,289767.1128,-953658.3573
data25.csv,13177.164,264551.1227,-882991.345
data25.csv,14457.407,242762.8683,-818624.0137
data25.csv,15862.033,222853.0874,-758224.0633
data25.csv,17403.128,204390.6982,-701842.2646
data25.csv,19093.949,187821.6916,-650799.0047
data25.csv,20949.045,172808.6343,-602405.8012
data25.csv,22984.374,158446.9598,-558568.8495
data25.csv,25217.448,146297.8965,-517508.6649
data25.csv,27667.479,134403.438,-479577.8993
data25.csv,30355.546,123547.8686,-444222.6677
data25.csv,33304.775,113718.853,-411716.898
data25.csv,36540.54,104431.9293,-381478.8463
data25.csv,40090.68,95914.43135,-353266.1549
data25.csv,43985.737,87941.33698,-327418.9456
data25.csv,48259.224,80807.92615,-303349.087
data25.csv,52947.906,74083.05813,-280942.101
data25.csv,58092.122,67919.26609,-260129.8861
data25.csv,63736.132,62260.98601,-240873.5061
data25.csv,69928.491,56988.39176,-223094.5933
data25.csv,76722.477,52130.53635,-206572.9887
data25.csv,84176.54,47692.9668,-191159.5456
data25.csv,92354.811,43658.66748,-176820.4692
data25.csv,101327.653,39879.86253,-163598.9647
data25.csv,111172.261,36396.26209,-151296.3194
data25.csv,121973.334,33239.34004,-139892.5016
data25.csv,133823.798,30360.99652,-129355.4975
data25.csv,146825.608,27724.40422,-119564.8369
data25.csv,161090.624,25310.37996,-110453.7899
data25.csv,176741.575,23104.92099,-102057.0268
data25.csv,193913.112,21086.31193,-94256.41331
data25.csv,212752.971,19226.74009,-87006.85313
data25.csv,233423.238,17560.61695,-80322.89377
data25.csv,256101.75,16022.82428,-74140.60388
data25.csv,280983.619,14621.09592,-68419.86269
data25.csv,308282.916,13345.71656,-63115.16697
data25.csv,338234.509,12195.04025,-58220.44924
data25.csv,371096.084,11148.19496,-53699.36266
data25.csv,407150.364,10192.68226,-49519.98933
data25.csv,446707.541,9329.105727,-45663.56474
data25.csv,490107.943,8536.879352,-42097.61797
data25.csv,537724.961,7814.623404,-38806.38354
data25.csv,589968.268,7162.178819,-35766.13285
data25.csv,647287.335,6564.942492,-32958.97574
data25.csv,710175.304,6021.690233,-30368.66253
data25.csv,779173.229,5526.697792,-27979.32398
data25.csv,854874.729,5078.10171,-25774.92985
data25.csv,937931.097,4671.646881,-23743.28878
data25.csv,1029056.906,4299.409338,-21870.33268
data25.csv,1129036.151,3959.250476,-20143.47163
data25.csv,1238728.998,3651.138931,-18552.67048
data25.csv,1359079.184,3370.505482,-17084.75416
data25.csv,1491122.135,3135.512232,-15775.04121
data25.csv,1635993.876,2866.055957,-14532.1708
data25.csv,1794940.802,2652.506218,-13358.96066
data25.csv,1969330.406,2463.124581,-12279.53236
data25.csv,2160663.038,2288.532067,-11309.67981
data25.csv,2370584.82,2129.405187,-10428.44124
data25.csv,2600901.801,1980.729724,-9605.319342
data25.csv,2853595.502,1844.514234,-8851.610661
data25.csv,3130839.959,1730.886747,-8156.604401
data25.csv,3435020.431,1620.90818,-7515.67959
data25.csv,3768753.917,1493.718507,-6922.632268
data25.csv,4134911.677,1394.028099,-6384.014418
data25.csv,4536643.927,1313.628645,-5889.679606
data25.csv,4977406.952,1227.732588,-5436.7883
data25.csv,5460992.831,1094.876861,-5041.576138
data25.csv,5991562.07,1019.19257,-4651.385072
data25.csv,6573679.393,953.2188286,-4294.898792
data25.csv,7212353.016,887.1357122,-3964.606082
data25.csv,7913077.732,827.5297404,-3662.137699
data25.csv,8681882.189,772.3373256,-3381.834161
data25.csv,9525380.756,720.1053353,-3126.809649
data25.csv,10450830.43,670.5324072,-2891.608107
data25.csv,11466193.26,624.7799887,-2675.463776
data25.csv,12580204.87,581.2551255,-2474.623688
data25.csv,13802449.61,539.8877547,-2290.952707
data25.csv,15143442.98,500.819156,-2122.395288
data25.csv,16614722.15,463.097203,-1966.545144
data25.csv,18228945.2,426.6598399,-1822.430049
data25.csv,20000000,392.2033523,-1690.645456
data24.csv,20,32004470.03,-44398028.61
data24.csv,21.943,30580154.82,-42616763.61
data24.csv,24.075,28373794.23,-38079939.87
data24.csv,26.414,25939002.49,-38229622.21
data24.csv,28.98,24895856.45,-35463904.2
data24.csv,31.796,25557189.24,-32793748.12
data24.csv,34.885,23959270.99,-31309387.43
data24.csv,38.274,21284254.09,-30334796.43
data24.csv,41.993,20656771.03,-28074784.89
data24.csv,46.073,20120994.03,-27454234.74
data24.csv,50.549,19126699.68,-25063186.97
data24.csv,55.46,18782307.65,-24408101.83
data24.csv,60.849,17641718.78,-22320773.23
data24.csv,66.761,17465919.49,-21420691.31
data24.csv,73.247,16257214.47,-20334091.48
data24.csv,80.363,16539541.45,-19818349.68
data24.csv,88.171,15556932.77,-18876836.91
data24.csv,96.737,14798112.66,-17705576.25
data24.csv,106.136,13974684.62,-16442460.71
data24.csv,116.448,13347371.61,-15920309.57
data24.csv,127.761,12605792.92,-15198252.37
data24.csv,140.174,11941694.19,-14243591.78
data24.csv,153.793,11492070.58,-13569101.52
data24.csv,168.735,10690230.1,-12812610.47
data24.csv,185.128,10202523.38,-12421440.95
data24.csv,203.115,9570189.757,-11827458.24
data24.csv,222.849,9405371.235,-11130538.98
data24.csv,244.5,9028763.848,-10567828.85
data24.csv,268.254,8559653.784,-10147549.81
data24.csv,294.317,7970921.196,-9713256.957
data24.csv,322.912,7563840.434,-9189297.974
data24.csv,354.284,7323345.981,-8837942.522
data24.csv,388.705,6850096.208,-8462244.707
data24.csv,426.471,6493323.099,-8002679.357
data24.csv,467.905,6175614.129,-7729616.971
data24.csv,513.365,5749086.958,-7417819.754
data24.csv,563.241,5458004.202,-7059821.798
data24.csv,617.964,5045678.923,-6776545.625
data24.csv,678.003,4708033.275,-6479771.76
data24.csv,743.875,4330950.639,-6201583.932
data24.csv,816.147,4020148.928,-5948380.034
data24.csv,895.44,3801669.537,-5672500.587
data24.csv,982.438,3533081.104,-5411003.831
data24.csv,1077.888,3321472.297,-5171751.696
data24.csv,1182.611,3119439.898,-4932302.77
data24.csv,1297.509,2846598.318,-4685775.922
data24.csv,1423.571,2583442.951,-4434930.451
data24.csv,1561.879,2362975.453,-4207088.521
data24.csv,1713.625,2203136.21,-3976633.398
data24.csv,1880.115,2015791.128,-3765494.218
data24.csv,2062.78,1837542.269,-3559788.227
data24.csv,2263.191,1666079.048,-3365602.586
data24.csv,2483.074,1515087.903,-3180605.87
data24.csv,2724.32,1371137.819,-2989080.533
data24.csv,2989.005,1246412.349,-2792097.505
data24.csv,3279.405,1123855.042,-2616840.027
data24.csv,3598.02,1018228.466,-2446069.321
data24.csv,3947.59,923855.7688,-2278849.967
data24.csv,4331.122,834412.6365,-2128687.214
data24.csv,4751.918,749175.2269,-1991031.434
data24.csv,5213.596,674762.9831,-1858221.674
data24.csv,5720.129,610899.108,-1725575.956
data24.csv,6275.875,554395.5697,-1602834.452
data24.csv,6885.615,501794.0714,-1488237.451
data24.csv,7554.595,453837.2926,-1380841.536
data24.csv,8288.571,411294.3941,-1282660.187
data24.csv,9093.857,374017.1767,-1188108.432
data24.csv,9977.381,341372.6899,-1101248.547
data24.csv,10946.746,311470.8773,-1021310.437
data24.csv,12010.29,284209.4246,-945949.0832
data24.csv,13177.164,258737.4339,-875435.2516
data24.csv,14457.407,237469.8212,-810808.3634
data24.csv,15862.033,217821.8204,-750434.2326
data24.csv,17403.128,199626.3547,-694675.5351
data24.csv,19093.949,183327.7769,-644030.5337
data24.csv,20949.045,168558.8379,-595968.6751
data24.csv,22984.374,154412.5725,-552586.0617
data24.csv,25217.448,142437.5623,-511541.9439
data24.csv,27667.479,130904.0165,-473859.9584
data24.csv,30355.546,120234.117,-438858.6208
data24.csv,33304.775,110637.262,-406708.3035
data24.csv,36540.54,101577.3309,-376677.647
data24.csv,40090.68,93185.41872,-348712.4798
data24.csv,43985.737,85485.85348,-323152.235
data24.csv,48259.224,78475.13428,-299360.247
data24.csv,52947.906,71941.71725,-277087.8646
data24.csv,58092.122,65906.04555,-256506.32
data24.csv,63736.132,60414.84336,-237507.1098
data24.csv,69928.491,55269.43155,-219847.7719
data24.csv,76722.477,50554.61388,-203504.8229
data24.csv,84176.54,46220.91511,-188275.8089
data24.csv,92354.811,42313.96552,-174118.584
data24.csv,101327.653,38625.77253,-161050.9677
data24.csv,111172.261,35269.6942,-148889.5163
data24.csv,121973.334,32198.1616,-137626.1866
data24.csv,133823.798,29399.70691,-127230.2431
data24.csv,146825.608,26846.99774,-117565.8187
data24.csv,161090.624,24518.28961,-108589.774
data24.csv,176741.575,22369.05466,-100310.5985
data24.csv,193913.112,20420.7532,-92627.37566
data24.csv,212752.971,18621.85674,-85485.13358
data24.csv,233423.238,17009.61641,-78901.63269
data24.csv,256101.75,15521.58191,-72812.52471
data24.csv,280983.619,14165.3119,-67180.0797
data24.csv,308282.916,12930.44906,-61958.7904
data24.csv,338234.509,11817.21268,-57146.13642
data24.csv,371096.084,10807.15084,-52698.34901
data24.csv,407150.364,9881.098064,-48588.01224
data24.csv,446707.541,9046.099405,-44799.56324
data24.csv,490107.943,8279.715059,-41292.59942
data24.csv,537724.961,7583.403729,-38058.38096
data24.csv,589968.268,6949.463047,-35071.95388
data24.csv,647287.335,6372.330831,-32316.12049
data24.csv,710175.304,5846.266848,-29773.15758
data24.csv,779173.229,5366.926766,-27426.64714
data24.csv,854874.729,4934.249636,-25262.22361
data24.csv,937931.097,4539.324787,-23268.53151
data24.csv,1029056.906,4178.978935,-21430.98101
data24.csv,1129036.151,3850.822382,-19737.75758
data24.csv,1238728.998,3551.993287,-18176.13001
data24.csv,1359079.184,3279.66417,-16737.09427
data24.csv,1491122.135,3040.783314,-15435.34488
data24.csv,1635993.876,2792.283679,-14240.14141
data24.csv,1794940.802,2591.44925,-13087.59586
data24.csv,1969330.406,2413.114054,-12040.13391
data24.csv,2160663.038,2230.958782,-11083.27236
data24.csv,2370584.82,2076.661148,-10209.44533
data24.csv,2600901.801,1926.109502,-9402.163329
data24.csv,2853595.502,1796.755368,-8664.879465
data24.csv,3130839.959,1689.246761,-7982.86162
data24.csv,3435020.431,1582.840542,-7356.513897
data24.csv,3768753.917,1462.673646,-6774.115157
data24.csv,4134911.677,1366.241753,-6247.015935
data24.csv,4536643.927,1283.338134,-5762.08941
data24.csv,4977406.952,1201.896441,-5319.678585
data24.csv,5460992.831,1072.280442,-4933.674099
data24.csv,5991562.07,1000.217058,-4551.061934
data24.csv,6573679.393,933.0604089,-4202.096075
data24.csv,7212353.016,870.5384235,-3880.395306
data24.csv,7913077.732,811.432114,-3583.922826
data24.csv,8681882.189,758.3598752,-3309.466913
data24.csv,9525380.756,707.0721308,-3058.721672
data24.csv,10450830.43,659.8217566,-2829.602145
data24.csv,11466193.26,614.4429139,-2617.739648
data24.csv,12580204.87,571.8397832,-2421.382679
data24.csv,13802449.61,530.9981634,-2241.213158
data24.csv,15143442.98,493.206571,-2076.874621
data24.csv,16614722.15,456.5008192,-1924.345792
data24.csv,18228945.2,420.6803525,-1783.185284
data24.csv,20000000,387.2507595,-1654.554436
data5.csv,20,32056438.91,-57907476.46
data5.csv,21.943,29412301.9,-54584343.55
data5.csv,24.075,29527160.19,-50248265.02
data5.csv,26.414,27844316.55,-47132229.2
data5.csv,28.98,24916335.2,-44298675.95
data5.csv,31.796,25678638.25,-42237610.14
data5.csv,34.885,22919391.81,-39047579.39
data5.csv,38.274,21559548.86,-36383277.18
data5.csv,41.993,19949642.23,-34749222.67
data5.csv,46.073,18263319.58,-33148108.07
data5.csv,50.549,18649391.84,-30424406.81
data5.csv,55.46,16404861.13,-27899930.7
data5.csv,60.849,15981191.21,-28415699.39
data5.csv,66.761,14909128.41,-26279240.15
data5.csv,73.247,15062069.26,-23877828.7
data5.csv,80.363,14462048.23,-22178136.01
data5.csv,88.171,13742174.97,-21656473.44
data5.csv,96.737,12800737.02,-19744027.35
data5.csv,106.136,12374809.14,-18629351.09
data5.csv,116.448,10892560.87,-17602264.28
data5.csv,127.761,10818547.97,-16304681.92
data5.csv,140.174,9727438.67,-15642274.54
data5.csv,153.793,9454516.859,-14519051.75
data5.csv,168.735,8829725.697,-13950132.02
data5.csv,185.128,8416027.795,-12900734.4
data5.csv,203.115,7960566.972,-12277640.72
data5.csv,222.849,7475380.837,-11422829.3
data5.csv,244.5,7119997.449,-10744543.57
data5.csv,268.254,6618263.724,-10288705.86
data5.csv,294.317,6425268.523,-9647742.8
data5.csv,322.912,6102542.397,-9181155.07
data5.csv,354.284,5849281.803,-8635291.107
data5.csv,388.705,5522794.556,-8154148.402
data5.csv,426.471,5187678.478,-7705489.822
data5.csv,467.905,4910780.339,-7345543.362
data5.csv,513.365,4576659.6,-6891037.283
data5.csv,563.241,4347920.231,-6533436.619
data5.csv,617.964,4095516.862,-6252753.247
data5.csv,678.003,3799049.487,-5892309.696
data5.csv,743.875,3531662.609,-5629846.748
data5.csv,816.147,3337293.628,-5295606.789
data5.csv,895.44,3115306.316,-5052118.081
data5.csv,982.438,2925723.648,-4816187.104
data5.csv,1077.888,2752793.34,-4581507.374
data5.csv,1182.611,2584578.716,-4340776.547
data5.csv,1297.509,2374284.129,-4109105.946
data5.csv,1423.571,2170243.466,-3887312.216
data5.csv,1561.879,2011385.355,-3662071.41
data5.csv,1713.625,1868964.155,-3462807.062
data5.csv,1880.115,1737356.391,-3269659.899
data5.csv,2062.78,1593853.294,-3092629.896
data5.csv,2263.191,1466178.815,-2917331.875
data5.csv,2483.074,1335494.351,-2746816.336
data5.csv,2724.32,1222264.195,-2587593.964
data5.csv,2989.005,1118669.069,-2427821.263
data5.csv,3279.405,1018498.927,-2271946.41
data5.csv,3598.02,934727.6555,-2124161.716
data5.csv,3947.59,853097.5294,-1986027.397
data5.csv,4331.122,779394.2224,-1856229.001
data5.csv,4751.918,706902.4725,-1741742.145
data5.csv,5213.596,647055.5463,-1621924.029
data5.csv,5720.129,591256.6175,-1508856.389
data5.csv,6275.875,541422.5401,-1404794.35
data5.csv,6885.615,493286.458,-1309189.589
data5.csv,7554.595,450243.6606,-1219466.51
data5.csv,8288.571,412238.9939,-1134233.966
data5.csv,9093.857,377676.475,-1054412.334
data5.csv,9977.381,346320.8243,-980911.7529
data5.csv,10946.746,318506.0154,-912502.2941
data5.csv,12010.29,291890.9734,-847571.7511
data5.csv,13177.164,267774.9704,-787616.9729
data5.csv,14457.407,246424.3089,-731694.4976
data5.csv,15862.033,226994.3541,-679397.9309
data5.csv,17403.128,208543.772,-631036.2375
data5.csv,19093.949,192164.9073,-587034.2126
data5.csv,20949.045,176826.6869,-545017.1791
data5.csv,22984.374,162496.1431,-506742.6382
data5.csv,25217.448,149992.1795,-470488.0939
data5.csv,27667.479,137900.9238,-437284.6484
data5.csv,30355.546,126676.1116,-406039.1692
data5.csv,33304.775,116493.3318,-377324.4808
data5.csv,36540.54,106915.8471,-350313.8947
data5.csv,40090.68,98104.47373,-325238.2152
data5.csv,43985.737,89916.97124,-302034.108
data5.csv,48259.224,82502.61724,-280377.9217
data5.csv,52947.906,75525.04264,-260101.3613
data5.csv,58092.122,69156.33271,-241293.4219
data5.csv,63736.132,63316.10475,-223818.697
data5.csv,69928.491,57864.57008,-207615.3442
data5.csv,76722.477,52885.32737,-192481.2821
data5.csv,84176.54,48294.1706,-178373.6116
data5.csv,92354.811,44151.37765,-165198.4489
data5.csv,101327.653,40274.98519,-153024.359
data5.csv,111172.261,36717.87485,-141678.4058
data5.csv,121973.334,33509.72182,-131147.5244
data5.csv,133823.798,30563.84543,-121381.8732
data5.csv,146825.608,27884.43654,-112299.2826
data5.csv,161090.624,25433.4743,-103837.9826
data5.csv,176741.575,23188.03966,-96029.12451
data5.csv,193913.112,21148.4466,-88767.0753
data5.csv,212752.971,19271.46303,-82011.21703
data5.csv,233423.238,17586.52114,-75765.28163
data5.csv,256101.75,16036.33842,-69981.37623
data5.csv,280983.619,14624.46194,-64623.65889
data5.csv,308282.916,13340.80542,-59653.09369
data5.csv,338234.509,12182.81287,-55062.63202
data5.csv,371096.084,11132.10258,-50815.08376
data5.csv,407150.364,10179.89868,-46894.51728
data5.csv,446707.541,9307.770973,-43263.81509
data5.csv,490107.943,8514.145193,-39905.49732
data5.csv,537724.961,7793.87376,-36806.99412
data5.csv,589968.268,7137.039131,-33940.50671
data5.csv,647287.335,6542.488659,-31294.67998
data5.csv,710175.304,5999.739022,-28848.77163
data5.csv,779173.229,5504.662978,-26591.39847
data5.csv,854874.729,5058.349378,-24508.96827
data5.csv,937931.097,4651.382945,-22587.28094
data5.csv,1029056.906,4280.428127,-20815.18363
data5.csv,1129036.151,3942.25895,-19180.98263
data5.csv,1238728.998,3634.919545,-17673.78801
data5.csv,1359079.184,3354.969674,-16282.81284
data5.csv,1491122.135,3113.262831,-15034.31916
data5.csv,1635993.876,2859.541961,-13859.01358
data5.csv,1794940.802,2634.811203,-12754.5969
data5.csv,1969330.406,2459.021797,-11725.765
data5.csv,2160663.038,2277.174072,-10811.97275
data5.csv,2370584.82,2111.715049,-9965.578568
data5.csv,2600901.801,1964.749372,-9185.359617
data5.csv,2853595.502,1836.930274,-8465.075261
data5.csv,3130839.959,1720.621905,-7797.685244
data5.csv,3435020.431,1611.337864,-7189.4098
data5.csv,3768753.917,1487.865936,-6628.195762
data5.csv,4134911.677,1390.089071,-6114.07509
data5.csv,4536643.927,1307.331137,-5643.251357
data5.csv,4977406.952,1222.065426,-5209.288225
data5.csv,5460992.831,1092.313224,-4835.027007
data5.csv,5991562.07,1018.309664,-4463.251725
data5.csv,6573679.393,951.0505796,-4122.482201
data5.csv,7212353.016,886.5350982,-3808.593924
data5.csv,7913077.732,826.123705,-3518.84902
data5.csv,8681882.189,772.7558919,-3251.454816
data5.csv,9525380.756,720.1524436,-3007.157068
data5.csv,10450830.43,672.0747713,-2782.362789
data5.csv,11466193.26,626.0873142,-2575.459788
data5.csv,12580204.87,582.985991,-2383.444343
data5.csv,13802449.61,541.4482361,-2207.690551
data5.csv,15143442.98,503.1055718,-2046.456575
data5.csv,16614722.15,465.7238701,-1897.340835
data5.csv,18228945.2,429.3090668,-1759.260048
data5.csv,20000000,395.1723407,-1633.202507
data2.csv,20,38150999.91,-64567795.52
data2.csv,21.943,34470033.91,-59623513.61
data2.csv,24.075,33456972.42,-54177057.25
data2.csv,26.414,33303952.5,-52336278.59
data2.csv,28.98,29765674.74,-51255006.22
data2.csv,31.796,26801056.61,-45825510.34
data2.csv,34.885,25740586.87,-44898267
data2.csv,38.274,24443958.92,-41990108.8
data2.csv,41.993,20739101.6,-40105238.42
data2.csv,46.073,21133323.62,-37309171.32
data2.csv,50.549,19880687.12,-35392115.21
data2.csv,55.46,18689627.15,-34512788.72
data2.csv,60.849,16755954.82,-31879042.67
data2.csv,66.761,17081686.13,-29711827.63
data2.csv,73.247,16011298.63,-27536499.74
data2.csv,80.363,14529578.96,-26653481.45
data2.csv,88.171,13637425.4,-25108532.66
data2.csv,96.737,12256777.16,-23261711.5
data2.csv,106.136,11338994.4,-22136479.4
data2.csv,116.448,10146076.76,-20386786.67
data2.csv,127.761,9631339.293,-19163764.11
data2.csv,140.174,8849935.331,-17918744.45
data2.csv,153.793,8001805.54,-16747104.68
data2.csv,168.735,7412125.757,-15641547.08
data2.csv,185.128,6984494.381,-14511053.23
data2.csv,203.115,6205305.122,-13507248.7
data2.csv,222.849,5816590.923,-12593295.32
data2.csv,244.5,5301818.267,-11759708.55
data2.csv,268.254,5144962.923,-10930001.66
data2.csv,294.317,4842208.27,-10242426.47
data2.csv,322.912,4395993.639,-9597438.638
data2.csv,354.284,4180398.107,-8901544.259
data2.csv,388.705,3916485.603,-8299118.33
data2.csv,426.471,3708631.048,-7773544.764
data2.csv,467.905,3429450.733,-7186571.735
data2.csv,513.365,3199714.389,-6804340.993
data2.csv,563.241,3009664.305,-6279183.296
data2.csv,617.964,2783886.858,-5830330.989
data2.csv,678.003,2635903.291,-5453860.192
data2.csv,743.875,2465305.317,-5090380.158
data2.csv,816.147,2321826.404,-4775893.482
data2.csv,895.44,2188510.704,-4471179.069
data2.csv,982.438,2061823.459,-4194474.761
data2.csv,1077.888,1967925.134,-3937131.407
data2.csv,1182.611,1858086.961,-3703068.136
data2.csv,1297.509,1732318.328,-3467549.772
data2.csv,1423.571,1610017.176,-3248219.774
data2.csv,1561.879,1517372.061,-3041863.698
data2.csv,1713.625,1443107.366,-2855587.696
data2.csv,1880.115,1352698.136,-2686550.854
data2.csv,2062.78,1270543.465,-2519613.513
data2.csv,2263.191,1184593.379,-2372035.154
data2.csv,2483.074,1111225.088,-2233951.136
data2.csv,2724.32,1030720.554,-2099848.357
data2.csv,2989.005,964719.474,-1972087.742
data2.csv,3279.405,896847.758,-1853498.915
data2.csv,3598.02,835308.4028,-1737456.317
data2.csv,3947.59,776154.4788,-1631251.703
data2.csv,4331.122,718858.5169,-1531633.417
data2.csv,4751.918,664455.4436,-1441198.51
data2.csv,5213.596,614255.4756,-1354308.621
data2.csv,5720.129,567820.5568,-1269103.089
data2.csv,6275.875,524187.8213,-1187946.107
data2.csv,6885.615,483272.0499,-1113470.867
data2.csv,7554.595,445157.9624,-1042393.213
data2.csv,8288.571,409668.146,-975030.6544
data2.csv,9093.857,376854.7126,-911923.6116
data2.csv,9977.381,347410.275,-852444.751
data2.csv,10946.746,319824.1512,-796996.1919
data2.csv,12010.29,293859.1959,-744302.6147
data2.csv,13177.164,269605.4979,-694513.19
data2.csv,14457.407,248070.2826,-647923.007
data2.csv,15862.033,227829.318,-603868.2208
data2.csv,17403.128,208836.182,-563261.9277
data2.csv,19093.949,192021.9479,-525367.1038
data2.csv,20949.045,176246.7535,-489294.0634
data2.csv,22984.374,161452.3078,-456190.5011
data2.csv,25217.448,148478.1489,-424744.0672
data2.csv,27667.479,135940.9846,-395497.2612
data2.csv,30355.546,124497.5007,-368068.0366
data2.csv,33304.775,114077.2323,-342481.9863
data2.csv,36540.54,104299.7196,-318514.9744
data2.csv,40090.68,95364.80558,-296042.9805
data2.csv,43985.737,87160.87316,-275260.2615
data2.csv,48259.224,79719.57696,-255749.3799
data2.csv,52947.906,72771.24675,-237503.9679
data2.csv,58092.122,66472.33785,-220465.4526
data2.csv,63736.132,60670.44423,-204634.6756
data2.csv,69928.491,55327.61281,-189909.8904
data2.csv,76722.477,50466.5375,-176168.2424
data2.csv,84176.54,46000.61583,-163330.7448
data2.csv,92354.811,41969.95674,-151337.8336
data2.csv,101327.653,38241.63115,-140237.2221
data2.csv,111172.261,34822.64236,-129876.1307
data2.csv,121973.334,31729.54598,-120257.5378
data2.csv,133823.798,28920.87645,-111342.4982
data2.csv,146825.608,26358.29719,-103031.6178
data2.csv,161090.624,24021.70171,-95302.88987
data2.csv,176741.575,21898.48481,-88152.92663
data2.csv,193913.112,19964.83987,-81498.64634
data2.csv,212752.971,18181.21402,-75311.31977
data2.csv,233423.238,16586.45384,-69595.92041
data2.csv,256101.75,15122.32141,-64297.03988
data2.csv,280983.619,13789.34289,-59388.9379
data2.csv,308282.916,12582.53072,-54835.68269
data2.csv,338234.509,11491.36215,-50626.97805
data2.csv,371096.084,10508.15983,-46739.66508
data2.csv,407150.364,9604.303876,-43137.57567
data2.csv,446707.541,8783.791881,-39806.37497
